sample,time,ThrottleAng,EngTempC,GearPosition,RPM,AirTempC,ManiPress1hPa,ManiPress2hPa,LngTrmAMix%,MixAdptAdd(m/str),LngTrmMuMix%,MixAdptMu(ms),AirMasskg/h,OxySen1V,OxySen2V,KnkVolt,SpeedKph,ShrtTermMixCorr,ShrtTermCorr,CalcLoad%,KnkNoiseLev,KnockRetard,MisFireCYL1,MisFireCYL2,MisFireCYL3,MisFireCYL4,TrueRunValCYL1,TrueRunValCYL2,TrueRunValCYL3,TrueRunValCYL4,IgnAdvCYL1,IgnAdvCYL2,IgnAdvCYL3,IgnAdvCYL4,SparkAdv,InjPulse(ms),PedalAng%,BatteryV,InjDuty%,MAP_PSI,AirMass(g/s),LC1.AFR
629,94.500,6.56078,91.4635,3,2162,41.9765,504.939,489.998,.002,.002,.000762951,.000762951,43.5001,.190617,.522975,1.32943,43,-2.49866,-3.58358,43.5294,43,.000729534,0,0,0,0,18,121,164,37,29.2477,29.2477,29.2477,29.2477,29.2478,1.42,10.5882,14.0625,2.55837,-7.1443,12.0778,15.8025
630,94.650,6.09216,91.4635,3,2170,41.9765,474.617,462.861,.002,.002,.000762951,.000762951,40.7501,.816232,.679379,.948198,43,-7.99495,-5.24681,39.6078,55,.000729534,0,0,0,0,-10,52,64,-49,43.8735,43.8735,43.8735,43.8735,72.0001,1.248,9.80392,14.0625,2.2568,-7.58324,11.3139,14.8617
631,94.800,5.62353,91.4635,3,2157,41.9765,448.103,439.094,.002,.002,.000762951,.000762951,37.7501,.757581,.742918,1.28544,43,-10.3296,-5.24681,36.8627,59,.000729534,0,0,0,0,-29,50,75,-103,46.1236,46.1236,46.1236,46.1236,72.0001,1.132,9.80392,13.95,2.03477,-7.96706,10.4806,15.3174
632,94.950,5.62353,91.4635,3,2156,41.9765,427.155,420.893,.002,.002,.000762951,.000762951,35.5001,.425223,.708704,.855333,43,-7.56923,-.151827,34.1176,52,.000729534,0,0,0,0,15,68,98,-39,48.3737,48.3737,48.3737,48.3737,72.0001,1.088,8.62745,14.0625,1.95477,-8.27029,9.8556,15.6702
633,95.100,5.1549,91.4635,3,2150,41.9765,408.478,402.985,.002,.002,.000762951,.000762951,33.5001,.10264,.469211,1.58359,43,.0846875,-1.71893,32.9412,59,.000729534,0,0,0,0,9,67,133,-83,26.9976,26.9976,26.9976,26.9976,26.9977,1.12,6.66667,14.0625,2.00667,-8.54066,9.30004,15.8319
634,95.250,4.21765,91.4635,3,2150,41.9765,383.978,374.969,.002,.002,.000762951,.000762951,31.0001,.82112,.229718,1.17303,43,-4.48996,-2.74891,30.1961,54,.000729534,0,0,0,0,64,37,94,-33,20.9973,20.9973,20.9973,20.9973,20.9974,.976,6.66667,14.0625,1.74867,-8.89531,8.60559,14.9058
635,95.400,2.81176,91.4635,3,2101,41.9765,348.894,340.618,.002,.002,.000762951,.000762951,26.7501,.796682,.757581,.894434,43,-6.27679,-2.2652,27.451,47,.000729534,0,0,0,0,-8,34,24,34,13.1219,13.1219,13.1219,13.1219,13.122,.864,5.4902,14.0625,1.51272,-9.40317,7.42502,15.0234
636,95.550,2.81176,91.4635,3,2109,41.9765,315.825,311.174,.002,.002,.000762951,.000762951,23.7501,.684266,.73803,.967748,42,-8.27572,-2.2652,23.1373,42,.000729534,0,0,0,0,-65,53,146,30,16.8721,16.8721,16.8721,16.8721,16.8722,.736,5.4902,14.0625,1.29352,-9.88188,6.59168,15.3321
637,95.700,3.28039,91.4635,3,2115,41.9765,303.154,299.565,.002,.002,.000762951,.000762951,22.5001,.141741,.684266,1.11438,42,3.24483,.000762951,21.5686,51,.000729534,1,0,0,0,299,222,478,292,19.4972,19.4972,19.4972,19.4972,19.4973,.828,5.4902,14.0625,1.45935,-10.0653,6.24446,15.7143
638,95.850,3.28039,91.4635,3,2095,41.9765,296.745,295.061,.002,.002,.000762951,.000762951,21.5001,.0782019,.293257,1.08505,42,4.95689,.000762951,20.3922,48,.000729534,1,1,0,0,99,98,-123,189,20.9973,20.9973,20.9973,20.9973,20.9974,.836,5.4902,14.0625,1.45952,-10.1581,5.96668,15.4056
639,96.000,3.28039,91.4635,3,2080,41.9765,293.889,293.339,.002,.002,.000762951,.000762951,21.0001,.845558,.127078,.894434,42,.0251774,.479896,20.3922,41,.000729534,1,1,0,0,65,69,108,3,21.3723,21.3723,21.3723,21.3723,21.3724,.82,5.4902,14.0625,1.42133,-10.1994,5.82779,14.5383
640,96.150,3.28039,91.4635,3,2060,41.9765,291.582,291.984,.002,.002,.000762951,.000762951,20.7501,.850445,.757581,.82112,41,-1.53124,.479896,20.3922,38,.000729534,1,1,0,0,116,8,65,-93,20.9973,20.9973,20.9973,20.9973,20.9974,.856,5.4902,14.0625,1.46947,-10.2328,5.75834,14.3325
641,96.300,3.28039,91.4635,3,2046,41.9765,290.446,291.801,.002,.002,.000762951,.000762951,20.5001,.830895,.782019,.757581,41,-3.0724,.479896,20.3922,32,.000729534,1,1,0,0,48,-16,47,-21,22.1223,22.1223,22.1223,22.1223,22.1224,.864,5.4902,14.0625,1.47312,-10.2493,5.6889,14.7147
642,96.450,4.21765,91.4635,3,2053,41.9765,294.072,294.438,.002,.002,.000762951,.000762951,21.0001,.806457,.772243,.777131,40,-4.59525,.479896,20.3922,40,.000729534,1,1,0,0,-165,24,146,-37,47.9987,47.9987,47.9987,47.9987,72.0001,.9,8.62745,14.0625,1.53975,-10.1968,5.82779,14.8911
643,96.600,5.62353,91.4635,3,2065,41.9765,325.786,323.626,.002,.002,.000762951,.000762951,24.2501,.747805,.767356,2.00392,40,-6.40802,.479896,21.5686,32,.000729534,1,1,0,0,15,52,89,-52,47.9987,47.9987,47.9987,47.9987,72.0001,1.032,9.80392,14.0625,1.7759,-9.73768,6.73057,15.1851
644,96.750,5.62353,91.4635,3,2011,41.9765,362.444,358.563,.002,.002,.000762951,.000762951,26.7501,.131966,.73803,.909097,41,-1.31151,-.560768,26.2745,41,.000729534,1,1,0,0,160,-34,118,-47,47.6237,47.6237,47.6237,47.6237,72.0001,1.224,9.80392,14.0625,2.05122,-9.20703,7.42502,15.5232
645,96.900,6.09216,91.4635,3,2017,41.9765,387.054,381.634,.002,.002,.000762951,.000762951,29.2501,.0782019,.293257,1.04595,40,.620278,-.560768,28.6275,43,.000729534,1,1,0,0,285,191,471,197,47.9987,47.9987,47.9987,47.9987,72.0001,1.352,13.7255,14.0625,2.27249,-8.85078,8.11947,15.876
646,97.050,7.96667,91.4635,3,2023,41.9765,456.452,451.106,.002,.002,.000762951,.000762951,35.7501,.694042,.161291,.918872,40,-3.17311,-2.37049,34.1176,42,.000729534,1,1,0,0,-5,152,62,-5,45.7486,45.7486,45.7486,45.7486,72.0001,1.672,12.1569,14.0625,2.81871,-7.84619,9.92504,15.0381
647,97.200,7.02941,91.4635,3,2000,41.9765,485.457,475.166,.002,.002,.000762951,.000762951,37.7501,.811344,.71848,1.51516,40,-5.09574,-2.37049,36.8627,40,.000729534,1,1,0,0,-29,164,86,-29,43.1235,43.1235,43.1235,43.1235,72.0001,1.66,12.1569,14.0625,2.76667,-7.42633,10.4806,14.8323
648,97.350,7.96667,91.4635,3,2007,41.9765,512.703,498.75,.002,.002,.000762951,.000762951,40.5001,.708704,.742918,.674491,40,-7.01838,-2.37049,41.1765,31,.000729534,1,1,0,0,134,186,161,57,40.4983,40.4983,40.4983,40.4983,72.0001,1.712,13.3333,14.0625,2.86332,-7.03191,11.2445,15.2586
649,97.500,7.96667,91.4635,3,2024,41.9765,536.214,518.453,.002,.002,.000762951,.000762951,43.2501,.0928647,.527863,1.0655,40,-.951399,-2.38269,42.7451,38,.000729534,1,1,0,0,-22,116,94,-64,38.6232,38.6232,38.6232,38.6232,72.0001,1.912,13.3333,14.0625,3.22491,-6.69157,12.0084,15.9936
650,97.650,7.96667,91.4635,3,2010,41.9765,548.812,531.893,.002,.002,.000762951,.000762951,44.0001,.12219,.12219,.879771,40,.971235,-2.38269,45.4902,40,.000729534,1,1,0,0,-5,79,163,-72,37.1231,37.1231,37.1231,37.1231,72.0001,1.98,13.3333,14.0625,3.3165,-6.50921,12.2167,15.5085
651,97.800,9.84118,91.4635,3,2015,41.9765,580.16,562.692,.002,.002,.000762951,.000762951,47.0001,.782019,.195505,1.29522,40,-4.10391,-2.52765,45.4902,36,.000729534,1,1,0,0,49,161,229,21,34.873,34.873,34.873,34.873,72.0001,2.012,15.2941,14.0625,3.37848,-6.05542,13.0501,14.8911
652,97.950,10.7784,91.4635,3,2028,41.9765,624.729,602.28,.002,.002,.000762951,.000762951,51.2502,.107528,.508312,.845558,40,1.60906,-1.11925,50.9804,38,.000729534,1,1,0,0,4,79,58,-44,33.3729,33.3729,33.3729,33.3729,72.0001,2.3,16.4706,14.0625,3.887,-5.41025,14.2306,15.7584
653,98.100,10.7784,91.4635,3,2032,41.9765,660.179,634.031,.002,.002,.000762951,.000762951,54.7502,.0879771,.10264,.889546,40,3.5317,-1.11925,55.2941,44,.000729534,1,1,0,0,1,77,61,-20,32.6229,32.6229,32.6229,32.6229,72.0001,2.464,16.4706,14.0625,4.17237,-4.89709,15.2029,15.5085
654,98.250,10.3098,92.2133,3,2043,41.9765,677.94,647.837,.002,.002,.000762951,.000762951,56.7502,.723367,.127078,.855333,41,-.261692,.481421,57.6471,36,.000729534,1,1,0,0,-41,58,105,-59,32.2479,32.2479,32.2479,32.2479,72.0001,2.436,16.4706,14.0625,4.14729,-4.63998,15.7584,14.8764
655,98.400,9.84118,92.2133,3,2054,41.9765,677.757,646.629,.002,.002,.000762951,.000762951,57.2502,.757581,.640278,.904209,41,-2.22095,.481421,58.8235,46,.000729534,1,1,0,0,-31,67,73,-66,32.2479,32.2479,32.2479,32.2479,72.0001,2.38,14.5098,14.175,4.07377,-4.64263,15.8973,15.1557
656,98.550,8.90392,92.2133,3,2067,41.9765,659.117,629.343,.002,.002,.000762951,.000762951,56.0002,.713592,.694042,.757581,41,-4.18936,.481421,57.6471,33,.000729534,1,1,0,0,-52,52,100,-65,32.6229,32.6229,32.6229,32.6229,72.0001,2.268,13.3333,14.0625,3.90663,-4.91246,15.5501,15.1704
657,98.700,7.49804,92.2133,3,2074,41.9765,618.393,592.209,.002,.002,.000762951,.000762951,52.5002,.728255,.708704,.747805,41,-6.15777,.481421,54.902,34,.000729534,1,1,0,0,-34,71,36,-35,17.9971,17.9971,17.9971,17.9971,17.9972,2.06,12.549,14.0625,3.56037,-5.50196,14.5779,15.3027
658,98.850,7.49804,92.2133,3,2087,41.9765,574.923,553.646,.002,.002,.000762951,.000762951,48.2501,.728255,.694042,.977523,41,-8.14144,.481421,47.8431,36,.000729534,1,1,0,0,-4,48,77,-94,35.248,35.248,35.248,35.248,72.0001,1.836,12.549,14.0625,3.19311,-6.13122,13.3973,15.2586
659,99.000,7.49804,92.2133,3,2079,41.9765,551.595,531.893,.002,.002,.000762951,.000762951,45.7501,.283482,.659828,.972636,41,-4.10391,-1.99206,46.6667,45,.000729534,1,1,0,0,-11,82,137,-93,37.4982,37.4982,37.4982,37.4982,72.0001,1.82,12.549,14.0625,3.15315,-6.46892,12.7028,15.7584
660,99.150,9.37255,92.2133,3,2088,41.9765,549.068,531.893,.002,.002,.000762951,.000762951,45.7501,.0977523,.190617,.835783,41,-2.08972,-1.99206,45.4902,38,.000729534,1,1,0,0,86,134,191,15,37.4982,37.4982,37.4982,37.4982,72.0001,1.852,14.5098,14.0625,3.22248,-6.5055,12.7028,15.7731
661,99.300,10.3098,92.2133,3,2114,41.9765,586.093,566.683,.002,.002,.000762951,.000762951,50.2502,.298145,.161291,1.10949,42,-.0724802,-1.99206,46.6667,39,.000729534,1,1,0,0,-20,83,81,-86,34.498,34.498,34.498,34.498,72.0001,2.048,15.6863,14.0625,3.60789,-5.96954,13.9529,15.4203
662,99.450,9.84118,92.2133,3,2103,41.9765,618.723,594.26,.002,.002,.000762951,.000762951,53.0002,.219943,.180842,.835783,42,1.95086,-1.99206,52.1569,38,.000729534,1,1,0,0,-9,86,121,-88,33.748,33.748,33.748,33.748,72.0001,2.204,15.6863,14.0625,3.86251,-5.49719,14.7167,15.6114
663,99.600,9.84118,92.2133,3,2110,41.9765,631.138,605.209,.002,.002,.000762951,.000762951,54.5002,.63539,.180842,.747805,42,-1.51598,-2.67109,53.7255,38,.000729534,1,1,0,0,114,165,205,11,33.3729,33.3729,33.3729,33.3729,72.0001,2.168,15.6863,14.0625,3.81207,-5.31748,15.1334,15.3321
664,99.750,10.7784,92.2133,3,2126,41.9765,646.372,621.067,.002,.002,.000762951,.000762951,56.5002,.620727,.630503,1.24634,42,-3.56679,-2.67109,54.902,47,.000729534,1,1,0,0,-17,68,85,-85,33.3729,33.3729,33.3729,33.3729,72.0001,2.172,16.8627,14.0625,3.84806,-5.09695,15.689,15.5232
665,99.900,10.7784,92.2133,3,2141,41.9765,666.77,637.876,.002,.002,.000762951,.000762951,59.0002,.0684266,.127078,1.06061,42,3.60494,.421911,56.0784,48,.000729534,1,1,0,0,15,78,54,-92,32.9979,32.9979,32.9979,32.9979,72.0001,2.416,16.8627,14.0625,4.31055,-4.80166,16.3834,16.0377
666,100.050,10.7784,92.2133,3,2150,41.9765,675.816,644.981,.002,.002,.000762951,.000762951,60.2502,.146629,.10264,.850445,43,5.67406,.421911,57.6471,42,.000729534,1,1,0,0,-49,59,92,-101,32.9979,32.9979,32.9979,32.9979,72.0001,2.496,16.8627,14.0625,4.472,-4.67072,16.7306,15.435
667,100.200,10.7784,92.2133,3,2161,41.9765,678.746,646.079,.002,.002,.000762951,.000762951,61.0002,.772243,.239493,.92376,43,.269321,1.81201,58.8235,52,.000729534,1,1,0,0,16,100,106,-23,32.6229,32.6229,32.6229,32.6229,72.0001,2.384,16.8627,14.0625,4.29319,-4.62831,16.939,15.1704
668,100.350,10.7784,92.2133,3,2171,41.9765,677.354,644.651,.002,.002,.000762951,.000762951,61.2502,.552301,.620727,1.24634,43,-1.83642,1.81201,58.8235,57,.000729534,1,1,0,0,13,101,95,-67,32.6229,32.6229,32.6229,32.6229,72.0001,2.32,16.8627,14.0625,4.19727,-4.64846,17.0084,15.5673
669,100.500,10.7784,92.2133,3,2197,41.9765,675.633,642.747,.002,.002,.000762951,.000762951,62.0002,.10264,.180842,.879771,43,5.39024,2.67414,58.8235,41,.000729534,1,1,0,0,-4,74,56,-71,32.9979,32.9979,32.9979,32.9979,72.0001,2.484,16.8627,14.0625,4.54779,-4.67337,17.2168,15.8172
670,100.650,11.2471,92.2133,3,2201,41.9765,676.951,645.383,.002,.002,.000762951,.000762951,62.2502,.757581,.405672,1.22679,44,.827801,2.75349,57.2549,53,.000729534,1,1,0,0,-20,56,73,-82,32.9979,32.9979,32.9979,32.9979,72.0001,2.372,17.6471,14.0625,4.35064,-4.65429,17.2862,15.1263
671,100.800,15.4647,92.2133,3,2217,41.9765,715.441,680.101,.002,.002,.000762951,.000762951,66.7502,.381234,.654941,1.05573,44,4.64255,3.2372,58.8235,51,.000729534,1,1,0,0,-13,45,85,-78,32.2479,32.2479,32.2479,32.2479,72.0001,2.508,20.7843,14.0625,4.63353,-4.09713,18.5362,15.8466
672,100.950,14.5275,92.2133,3,2243,41.9765,812.451,751.037,.002,.002,.000762951,.000762951,77.7502,.0733143,.10264,1.23657,44,6.90088,3.2372,70.9804,57,.000729534,1,1,0,0,-3,49,91,-65,29.9978,29.9978,29.9978,29.9978,72.0001,3.256,22.3529,14.0625,6.08601,-2.69282,21.5918,15.8172
673,101.100,14.5275,92.2133,3,2253,41.9765,826.587,749.755,.002,.002,.000762951,.000762951,79.7502,.811344,.175954,1.13393,45,2.9488,4.17715,76.0784,52,.000729534,1,1,0,0,-72,79,98,-107,29.9978,29.9978,29.9978,26.2476,72.0001,3.108,22.3529,14.0625,5.83527,-2.48819,22.1474,14.406
674,101.250,14.9961,92.2133,3,2273,41.9765,838.38,754.846,.002,.002,.000762951,.000762951,82.0003,.762468,.757581,.997074,45,.650796,4.17715,74.902,51,.000729534,1,1,0,0,-14,63,99,-24,29.9978,29.9978,29.9978,26.2476,72.0001,2.972,21.1765,14.0625,5.62946,-2.31749,22.7724,15.0822
675,101.400,13.5902,92.2133,3,2324,41.9765,832.154,741.479,.002,.002,.000762951,.000762951,83.5003,.171067,.483874,.913984,45,6.02807,4.47775,74.902,44,.000729534,1,1,0,0,-44,65,72,-56,30.3728,30.3728,30.3728,26.6226,72.0001,3.104,18.8235,14.0625,6.01141,-2.40761,23.189,15.5232
676,101.550,11.7157,92.2133,3,2316,41.9765,784.985,705.553,.002,.002,.000762951,.000762951,78.0002,.82112,.679379,1.18769,46,1.48089,3.91012,70.5882,48,.000729534,1,1,0,0,-8,132,36,-18,31.4978,31.4978,31.4978,31.4978,72.0001,2.768,12.9412,14.0625,5.34224,-3.09041,21.6612,14.3913
677,101.700,9.37255,92.2133,3,2345,41.9765,706.505,657.578,.002,.002,.000762951,.000762951,70.2502,.82112,.762468,1.13393,47,-.899518,3.91012,66.6667,46,.000729534,1,1,0,0,37,108,100,32,19.1222,19.1222,19.1222,19.1222,19.1223,2.292,15.6863,14.0625,4.47895,-4.22648,19.5084,14.4942
678,101.850,8.90392,92.2133,3,2330,41.9765,644.651,612.058,.002,.002,.000762951,.000762951,62.7502,.723367,.742918,1.0655,47,-3.27992,3.91012,52.9412,54,.000729534,1,1,0,0,-3,96,135,-29,34.873,34.873,34.873,34.873,72.0001,1.992,13.3333,14.175,3.8678,-5.12186,17.4251,15.1998
679,102.000,8.43529,92.2133,3,2358,41.9765,601.071,572.47,.002,.002,.000762951,.000762951,59.0002,.127078,.571851,1.28056,47,2.51239,1.98901,51.7647,54,.000729534,1,1,0,0,3,92,74,-40,20.6223,20.6223,20.6223,20.6223,20.6224,2.036,13.3333,14.0625,4.00074,-5.75271,16.3834,14.9205
680,102.150,7.96667,92.2133,3,2364,41.9765,563.68,541.414,.002,.002,.000762951,.000762951,55.0002,.830895,.698929,1.01662,47,-2.05005,.231174,48.6275,52,.000729534,1,1,0,0,6,91,43,-26,37.1231,37.1231,37.1231,37.1231,72.0001,1.784,13.3333,14.0625,3.51448,-6.29397,15.2723,14.1855
681,102.300,7.96667,92.2133,3,2371,41.9765,544.747,521.822,.002,.002,.000762951,.000762951,53.0002,.826007,.786906,1.25612,47,-4.43045,.231174,45.8824,43,.000729534,1,1,0,0,-27,45,29,-54,38.2482,38.2482,38.2482,38.2482,72.0001,1.668,11.3725,14.0625,3.29569,-6.56805,14.7167,14.3472
682,102.450,7.02941,92.2133,3,2372,41.9765,522.884,501.35,.002,.002,.000762951,.000762951,50.5002,.777131,.762468,1.24634,47,-6.81085,.231174,44.7059,46,.000729534,1,1,0,0,10,104,76,4,16.122,16.122,16.122,16.122,16.1221,1.508,0,14.0625,2.98081,-6.88454,14.0223,14.847
683,102.600,5.1549,92.2133,3,2382,41.9765,457.441,442.939,.002,.002,.000762951,.000762951,43.2501,.762468,.742918,1.0264,47,-9.19126,.231174,40.7843,47,.000729534,1,1,0,0,69,1,-118,27,14.2469,14.2469,14.2469,14.2469,14.247,1.212,0,14.175,2.40582,-7.83187,12.0084,14.9058
684,102.750,4.21765,92.2133,3,2367,41.9765,396.979,384.417,.002,.002,.000762951,.000762951,36.2501,.791794,.728255,1.03129,47,-11.5717,.231174,32.549,47,.000729534,1,1,0,0,71,-17,52,18,16.497,16.497,16.497,16.497,16.4971,1.1,0,14.0625,2.16975,-8.70712,10.0639,14.6706
685,102.900,1.87451,92.2133,3,2296,41.9765,321.318,310.588,.002,.002,.000762951,.000762951,26.5001,.826007,.767356,1.32454,47,-13.9521,.231174,28.6275,61,.000729534,1,1,0,0,-75,51,292,30,-2.25396,-2.25396,-2.25396,-2.25396,-2.25386,.796,2.7451,14.0625,1.52301,-9.80236,7.35558,14.6706
686,103.050,9.37255,92.2133,3,2378,41.9765,308.684,307.695,.002,.002,.000762951,.000762951,26.2501,.12219,.777131,1.04595,47,-9.32249,-5.48485,20,48,.000729534,1,1,0,0,912,964,452,735,19.4972,19.4972,19.4972,19.4972,19.4973,.908,15.2941,14.0625,1.79935,-9.98525,7.28613,15.5379
687,103.200,9.84118,92.2133,3,2409,41.9765,425.873,421.588,.002,.002,.000762951,.000762951,40.2501,.0391009,.20528,1.14859,47,-6.95429,-5.48485,25.8824,52,.000729534,1,1,0,0,16,104,47,-35,26.2476,26.2476,26.2476,26.2476,26.2477,1.632,15.2941,14.0625,3.27624,-8.28885,11.1751,17.0814
688,103.350,9.84118,91.4635,3,2341,41.9765,505.818,490.877,.002,.002,.000762951,.000762951,47.7501,.537638,.0733143,1.04595,47,-9.61241,-9.74211,40.7843,48,.000729534,1,1,0,0,-36,80,28,-1,41.2484,41.2484,41.2484,41.2484,72.0001,1.9,15.2941,14.0625,3.70658,-7.13158,13.2584,14.3178
689,103.500,9.37255,91.4635,3,2351,41.9765,540.06,519.515,.002,.002,.000762951,.000762951,51.7502,.806457,.591402,1.00685,47,-11.9928,-9.74211,43.1373,54,.000729534,1,1,0,0,223,119,269,96,38.9982,38.9982,38.9982,38.9982,72.0001,1.888,15.2941,14.0625,3.69891,-6.63591,14.3695,14.7735
690,103.650,9.37255,91.4635,3,2373,41.9765,553.06,531.746,.002,.002,.000762951,.000762951,53.7502,.278594,.684266,.92376,47,-8.50155,-8.97763,45.8824,57,.000729534,1,1,0,0,26,137,113,61,38.2482,38.2482,38.2482,38.2482,72.0001,1.84,15.2941,14.0625,3.6386,-6.44771,14.9251,15.5526
691,103.800,9.37255,91.4635,3,2382,41.9765,556.466,533.797,.002,.002,.000762951,.000762951,54.5002,.0684266,.127078,.874883,47,-6.12115,-8.97763,47.0588,49,.000729534,1,1,0,0,-31,49,49,-51,37.1231,37.1231,37.1231,37.1231,72.0001,1.968,15.2941,14.0625,3.90648,-6.39841,15.1334,15.5379
692,103.950,9.37255,91.4635,3,2390,41.9765,556.1,533.468,.002,.002,.000762951,.000762951,54.7502,.0879771,.0879771,.889546,47,-3.74074,-8.97763,47.0588,45,.000729534,1,1,0,0,-27,51,37,-57,37.1231,37.1231,37.1231,37.1231,72.0001,1.984,15.2941,14.0625,3.95147,-6.40371,15.2029,15.4203
693,104.100,9.37255,91.4635,3,2396,41.9765,556.1,532.552,.002,.002,.000762951,.000762951,54.7502,.107528,.0879771,.967748,48,-1.36034,-8.97763,47.0588,61,.000729534,1,1,0,0,-34,58,36,-55,37.1231,37.1231,37.1231,37.1231,72.0001,2.032,15.2941,14.0625,4.05723,-6.40371,15.2029,15.2733
694,104.250,9.37255,91.4635,3,2404,41.9765,555.294,532.003,.002,.002,.000762951,.000762951,55.0002,.689154,.12219,1.08505,48,-3.78042,-1.02312,47.0588,54,.000729534,1,1,0,0,-1,72,9,-28,37.4982,37.4982,37.4982,37.4982,72.0001,1.972,15.2941,14.0625,3.95057,-6.41537,15.2723,14.7147
695,104.400,9.84118,91.4635,3,2417,41.9765,561.337,539.071,.002,.002,.000762951,.000762951,56.2502,.73803,.449661,.972636,48,-6.16082,-1.02312,47.0588,39,.000729534,1,1,0,0,-23,65,49,-47,37.4982,37.4982,37.4982,37.4982,72.0001,1.944,17.6471,14.0625,3.91554,-6.3279,15.6195,15.0234
696,104.550,10.7784,91.4635,3,2428,41.9765,599.716,572.653,.002,.002,.000762951,.000762951,60.7502,.0879771,.200392,.977523,48,-.0511176,-2.3125,49.8039,40,.000729534,1,1,0,0,-5,16,9,-20,35.6231,35.6231,35.6231,35.6231,72.0001,2.24,17.6471,14.0625,4.53227,-5.77233,16.8695,15.6555
697,104.700,10.7784,91.4635,3,2437,41.9765,618.137,588.73,.002,.002,.000762951,.000762951,63.2502,.337246,.107528,.997074,48,2.32929,-2.3125,52.549,48,.000729534,1,1,0,0,-19,27,34,-50,35.6231,35.6231,35.6231,35.6231,72.0001,2.356,17.6471,14.0625,4.78464,-5.50567,17.564,14.4942
698,104.850,10.7784,91.4635,3,2449,41.9765,624.802,594.699,.002,.002,.000762951,.000762951,64.5002,.772243,.581626,1.05084,49,-4.45486,-1.77691,54.1176,48,.000729534,1,1,0,0,-14,65,99,-19,35.248,35.248,35.248,35.248,72.0001,2.224,17.6471,14.0625,4.53881,-5.40919,17.9112,14.6853
699,105.000,10.3098,91.4635,3,2462,41.9765,625.205,594.882,.002,.002,.000762951,.000762951,65.0002,.61584,.669604,1.24634,49,-6.83527,-1.77691,54.1176,57,.000729534,1,1,0,0,20,65,42,-20,35.6231,35.6231,35.6231,35.6231,72.0001,2.16,11.3725,14.0625,4.4316,-5.40336,18.0501,15.1263
700,105.150,7.49804,91.4635,3,2451,41.9765,575.29,547.75,.002,.002,.000762951,.000762951,58.7502,.571851,.317695,1.1046,49,-5.08964,-3.2845,50.9804,50,.000729534,1,1,0,0,-23,50,90,10,7.49656,7.49656,7.49656,7.49656,7.49666,1.972,0,14.0625,4.02781,-6.12592,16.314,14.7735
701,105.300,5.1549,91.4635,3,2479,41.9765,476.155,456.049,.002,.002,.000762951,.000762951,47.5001,.845558,.782019,1.20724,49,-7.47004,-3.2845,45.8824,57,.000729534,1,1,0,0,-11,22,-8,14,10.1217,10.1217,10.1217,10.1217,10.1218,1.48,0,14.0625,3.05743,-7.56098,13.189,14.1708
702,105.450,4.21765,91.4635,3,2455,41.9765,404.083,391.705,.002,.002,.000762951,.000762951,38.7501,.791794,.791794,.816232,49,-9.85045,-3.2845,33.7255,55,.000729534,1,1,0,0,-26,51,115,-50,11.6218,11.6218,11.6218,11.6218,11.6219,1.228,0,14.0625,2.51228,-8.60427,10.7584,15.0675
703,105.600,1.40588,91.4635,3,2390,41.9765,313.591,303.117,.002,.002,.000762951,.000762951,27.0001,.777131,.747805,.723367,49,-12.2309,-3.2845,29.8039,38,.000729534,1,1,0,0,-120,74,328,-69,.371178,.371178,.371178,.371178,.371281,.82,0,14.0625,1.63317,-9.91422,7.49447,15.0234
704,105.750,1.40588,91.4635,3,2472,41.2267,257.523,249.833,.002,.002,.000762951,.000762951,21.7501,.342133,.73803,.909097,49,2.65735,1.3283,17.2549,48,.000729534,1,1,0,0,612,540,669,231,-1.87894,-1.87894,-1.87894,-1.87894,-1.87884,.792,0,14.0625,1.63152,-10.7258,6.03612,15.288
705,105.900,1.87451,91.4635,3,2441,41.2267,233.756,220.169,.002,.002,.000762951,.000762951,18.5001,.0488762,.0928647,1.09483,49,4.11306,1.3283,16.0784,44,.000729534,1,1,0,0,-40,169,79,-99,-1.87894,-1.87894,-1.87894,-1.87894,-1.87884,.78,0,14.0625,1.58665,-11.0699,5.13334,16.8462
706,106.050,1.87451,91.4635,3,2412,41.2267,223.539,209.952,.002,.002,.000762951,.000762951,17.0001,.0537638,.0830895,1.30988,48,5.42534,1.3283,13.3333,42,.000729534,1,1,0,0,136,248,75,250,2.24628,2.24628,2.24628,2.24628,2.24638,.756,0,14.0625,1.51956,-11.2178,4.71667,16.5816
707,106.200,1.87451,91.4635,3,2419,41.2267,216.91,205.008,.002,.002,.000762951,.000762951,16.25,.131966,.131966,1.2219,48,6.70709,1.3283,13.3333,56,.000729534,1,1,0,0,177,104,225,-3,-2.25396,-2.25396,-2.25396,-2.25396,-2.25386,.732,0,14.0625,1.47559,-11.3138,4.50833,15.435
708,106.350,1.87451,91.4635,3,2412,41.2267,215.042,203.177,.002,.002,.000762951,.000762951,16,.0830895,.73803,1.35387,48,7.98885,1.3283,13.3333,49,.000729534,1,1,0,0,6,23,52,-2,-2.25396,-2.25396,-2.25396,-2.25396,-2.25386,.732,0,14.0625,1.47132,-11.3408,4.43889,15.9054
